num,score,Color,Light,Composition,color_feature,light_feature,composition_feature
PADB1324.jpg,0.9,0.75,0.85,0.8,"[1.0, 0.09223300970873786, 0.3241159722222222, 0.07368421052631578, 0.19389583333333332, 0.15, 0.1]","[0.2968160701780712, 0.08808145918052493, 0.4206254003267974, 0.1321060068007199]","[0.687046474011567, 0.744847700186808, 0, 0, 0, 0, 0, 0, 0, 0.883333333]"
PADB1328.jpg,0.83,0.715,0.865,0.765,"[1.0, 0.1553398058252427, 0.21760600335852226, 0.1631578947368421, 0.11142317380352645, 0.3, 0.1]","[0.25775678514649103, 0.16244038122018653, 0.37134559852488436, 0.24068308659172702]","[0.674941864481034, 0.69918005433737, 0, 0, 0, 0, 0, 0, 0, 0]"
PADB1329.jpg,0.67,0.585,0.585,0.585,"[1.0, 0.22330097087378642, 0.12285185185185185, 0.1763157894736842, 0.12341111111111111, 0.35, 0.1]","[0.6356873789784371, 0.26215947322968247, 0.7003450435729848, 0.2658760106055149]","[0.537467875521226, 0.569362511345406, 0.258232666, 0, 0, 0, 0, 0, 0, 0]"
PADB1330.jpg,0.62,0.51,0.61,0.56,"[1.0, 0.1262135922330097, 0.2488450292397661, 0.12105263157894737, 0.28502024291497974, 0.15, 0.1]","[0.5803639934234563, 0.2243083662970673, 0.5938022324539352, 0.2369890504456041]","[0.674369516459434, 0.696967463792672, 0.545607603, 0, 0, 0, 0, 0, 0, 0]"
PADB1331.jpg,0.75,0.625,0.575,0.625,"[1.0, 0.48058252427184467, 0.07307112526539278, 0.531578947368421, 0.03964861995753716, 0.7, 0.1]","[0.36663405088062617, 0.22474081660883757, 0.4490007326922276, 0.2346838699198936]","[0.676031203877022, 0.699516292236382, 0.194196508, 0.629725704, 0, 0, 0, 0, 0, 0]"
PADB1332.jpg,0.83,0.815,0.715,0.665,"[1.0, 0.1941747572815534, 0.135678125, 0.26052631578947366, 0.07606145833333333, 0.15, 0.1]","[0.2266440021954728, 0.12295924822804466, 0.2895882230392157, 0.1530925677347641]","[0.675641392905493, 0.701877363857654, 0, 0, 0, 0, 0, 0, 0, 0.777499202]"
PADB1334.jpg,0.76,0.63,0.58,0.73,"[1.0, 0.2815533980582524, 0.09898518518518519, 0.3631578947368421, 0.05407037037037037, 0.55, 0.1]","[0.29464431605975727, 0.1655861947041031, 0.3450531917211329, 0.18558892900606547]","[0.678013621263748, 0.71096873991997, 0, 0, 0, 0.409076046, 0, 0, 0, 0]"
PADB1338.jpg,0.77,0.785,0.685,0.685,"[1.0, 0.16990291262135923, 0.25485306206329633, 0.6157894736842106, 0.03272092067406494, 0.5, 0.1]","[0.267828197945845, 0.20773499766847486, 0.3015822272188777, 0.22570923418215622]","[0.67474885918145, 0.698434505543176, 0.763435856, 0, 0, 0, 0, 0, 0, 0]"
PADB1339.jpg,0.63,0.565,0.615,0.565,"[1.0, 0.06796116504854369, 0.52833125, 0.23421052631578948, 0.12678958333333334, 0.3, 0.1]","[0.16142710462563403, 0.181589979077291, 0.22460567401960785, 0.2469849774465385]","[0.67397517935961, 0.69544003065537, 0, 0, 0, 0, 0, 0, 0, 0]"
PADB1340.jpg,0.9,0.75,0.9,0.85,"[1.0, 0.3155339805825243, 0.12055925617540938, 0.29473684210526313, 0.10121634748820428, 0.35, 0.9]","[0.39515712535014, 0.25926690351032733, 0.5000104732983951, 0.30656239867641155]","[0.667377338574481, 0.671160310481298, 0.501097596, 0, 0, 0, 0, 0, 0, 0]"
PADB1344.jpg,0.88,0.69,0.74,0.79,"[1.0, 0.27184466019417475, 0.2494868301544051, 0.4131578947368421, 0.0505063578564941, 0.35, 0.1]","[0.2755015241390674, 0.2038209351532086, 0.3782855247457748, 0.2740518467394589]","[0.671231497919286, 0.68474342776148, 0.768942929, 0, 0, 0.8683381, 0, 0, 0, 0]"
PADB1349.jpg,0.71,0.555,0.555,0.655,"[1.0, 0.12135922330097088, 0.41595333333333334, 0.09736842105263158, 0.270534, 0.8, 0.5]","[0.1570425467484291, 0.1975502011114112, 0.23903783790849673, 0.2639363652852777]","[0.675557850618604, 0.701555632003894, 0.529232939, 0, 0, 0.092367386, 0, 0, 0, 0]"
PADB1350.jpg,0.65,0.625,0.625,0.575,"[1.0, 0.21844660194174756, 0.20605520833333332, 0.29473684210526313, 0.08741145833333333, 0.4, 0.1]","[0.24582718222424105, 0.21094911434044467, 0.3234301062091503, 0.26707311076732554]","[0.67466381330881, 0.698105801881208, 0.272053797, 0.382113161, 0, 0.331875363, 0, 0, 0, 0]"
PADB1352.jpg,0.7,0.55,0.65,0.65,"[1.0, 0.3592233009708738, 0.10493494423791822, 0.24473684210526317, 0.11457558859975217, 0.15, 0.1]","[0.4177612044817927, 0.24294366194662162, 0.5516462286690802, 0.22805385802074815]","[0.684351120096005, 0.681042583940726, 0.517757171, 0, 0, 0.005109147, 0, 0, 0, 0]"
PADB1353.jpg,0.93,0.715,0.965,0.915,"[1.0, 0.1407766990291262, 0.2976312201772324, 0.3078947368421053, 0.06523006134969325, 0.4, 0.1]","[0.2866312636165577, 0.27112730609196983, 0.3202080142213668, 0.283542084624523]","[0.67076947828787, 0.678012046151692, 0.472673328, 0, 0, 0.282795682, 0, 0, 0, 0]"
PADB1354.jpg,0.89,0.845,0.795,0.745,"[1.0, 0.3058252427184466, 0.1485116772823779, 0.4421052631578947, 0.03970382165605096, 0.25, 0.1]","[0.4512326848547638, 0.2139701672579801, 0.507256438116648, 0.24245305717523002]","[0.673323316299258, 0.692909676477094, 0, 0, 0.528968366, 0.839346703, 0, 0, 0, 0.830261886]"
PADB1357.jpg,0.91,0.805,0.705,0.805,"[1.0, 0.21844660194174756, 0.17489583333333333, 0.21842105263157896, 0.11828125, 0.15, 0.1]","[0.617255538579068, 0.2667866009152688, 0.6750493731146304, 0.2569625479075193]","[0.674090291931297, 0.695886164089178, 0.797029692, 0, 0, 0, 0, 0, 0, 0]"
PADB1368.jpg,0.56,0.53,0.53,0.38,"[1.0, 0.10194174757281553, 0.40015208333333335, 0.04736842105263158, 0.3952822916666667, 0.05, 0.9]","[0.45304740139298966, 0.10090259975992925, 0.5924036805555555, 0.10500175039507957]","[0.675378228013876, 0.700863517503458, 0, 0, 0.716666667, 0.509854604, 0, 0, 0, 0]"
PADB1374.jpg,0.9,0.85,0.85,0.85,"[1.0, 0.5485436893203883, 0.053010029881910524, 0.40789473684210525, 0.046346190722226066, 0.25, 0.2]","[0.4274676120448179, 0.20485405107655108, 0.5305780738674646, 0.21730723634085491]","[0.671097084686782, 0.684216234071556, 0.868265655, 0, 0, 0, 0, 0, 0, 0]"
PADB1386.jpg,0.68,0.49,0.54,0.59,"[1.0, 0.1407766990291262, 0.43813209494324046, 0.3236842105263158, 0.1364920880632955, 0.6, 0.1]","[0.17407387955182071, 0.18433339475616992, 0.21202850455627728, 0.20570067455412644]","[0.671534885586958, 0.685932268455, 0, 0, 0, 0, 0, 0, 0, 0]"
PADB1387.jpg,0.61,0.605,0.455,0.555,"[1.0, 0.24271844660194175, 0.192765625, 0.26052631578947366, 0.11875416666666666, 0.15, 0.1]","[0.5361230978878038, 0.3043842824000113, 0.5886859232026144, 0.31501444252087357]","[0.675746021996577, 0.702280151822236, 0, 0, 0, 0, 0, 0, 0, 0]"
PADB1388.jpg,0.62,0.56,0.51,0.61,"[1.0, 0.16019417475728157, 0.2933921330089213, 0.4263157894736842, 0.06870133819951338, 0.4, 0.1]","[0.21757564868052484, 0.16700770255693934, 0.24464567927738817, 0.1865793802237524]","[0.673365944296695, 0.693075354071248, 0, 0, 0, 0, 0, 0, 0, 0]"
PADB1391.jpg,0.64,0.52,0.57,0.42,"[1.0, 0.10194174757281553, 0.45383125, 0.24473684210526317, 0.06860625, 0.45, 0.1]","[0.15071163600575366, 0.13808432375319318, 0.18437388071895425, 0.16247671784381834]","[0.675544014140086, 0.70150233558319, 0, 0, 0, 0.691756271, 0, 0, 0, 0]"
PADB1399.jpg,0.9,0.8,0.85,0.75,"[1.0, 0.1941747572815534, 0.21471407784288882, 0.3447368421052632, 0.0744166608924612, 0.4, 0.9]","[0.26261796385220754, 0.20198142303667935, 0.30149345044974757, 0.21864487038324415]","[0.447529464609128, 0.45875956057053, 0, 0, 0, 0, 0, 0, 0, 0]"
PADB1412.jpg,0.82,0.71,0.66,0.71,"[1.0, 0.2087378640776699, 0.25831514762516045, 0.34210526315789475, 0.0802545999144202, 0.3, 0.9]","[0.5868862822906941, 0.31513615579576815, 0.638925994445703, 0.3237852484740599]","[0.675311923237643, 0.700607908415516, 0.592750032, 0, 0, 0.6963938, 0, 0, 0, 0]"
PADB1415.jpg,0.73,0.665,0.665,0.765,"[0.5, 0.038834951456310676, 0.31040551500405517, 0.021052631578947368, 0.3092974452554745, 0.0, 0.0]","[0.3200111952675807, 0.27281114296162806, 0.3156700260801807, 0.27147132382242084]","[0.678142121915666, 0.6984247572594, 0, 0, 0, 0, 0, 0, 0, 0]"
PADB1417.jpg,0.78,0.64,0.69,0.69,"[1.0, 0.4368932038834951, 0.08932844932844933, 0.2736842105263158, 0.10948819698819699, 0.6, 0.1]","[0.5198397041743527, 0.2849184400869482, 0.6021053811838125, 0.2928245098575121]","[0.47187028018359, 0.519202508932842, 0, 0, 0, 0, 0, 0, 0, 0]"
PADB1418.jpg,0.87,0.735,0.735,0.685,"[1.0, 0.16019417475728157, 0.25934583333333333, 0.18157894736842106, 0.104015625, 0.2, 0.1]","[0.4117554792187145, 0.2982465138062068, 0.48618883578431377, 0.357078874498598]","[0.675744802584531, 0.70227545845394, 0.341462706, 0.199574084, 0, 0, 0, 0, 0, 0]"
PADB1419.jpg,0.88,0.84,0.69,0.69,"[0.5, 0.06310679611650485, 0.280490625, 0.05263157894736842, 0.24341770833333334, 0.15, 0.1]","[0.232860880838822, 0.12892057879938812, 0.24837977124183006, 0.1327838636173029]","[0.677138738839989, 0.698120410756218, 0, 0, 0, 0, 0, 0, 0, 0]"
PADB1420.jpg,0.73,0.715,0.615,0.665,"[1.0, 0.1262135922330097, 0.4964747601168127, 0.3763157894736842, 0.1340258656654151, 0.6, 0.1]","[0.18101554811113635, 0.2121051301579586, 0.2311706913053081, 0.259134676315875]","[0.672158059988007, 0.68836944811201, 0, 0, 0, 0, 0, 0, 0, 0]"
PADB1422.jpg,0.86,0.73,0.78,0.68,"[1.0, 0.5194174757281553, 0.11608333333333333, 0.4131578947368421, 0.11054791666666666, 0.55, 0.1]","[0.3813820122643652, 0.18507328943037657, 0.5657462050653594, 0.287503184356644]","[0.672491283290863, 0.68967004507622, 0.660132772, 0, 0, 0.483317491, 0, 0, 0, 0]"
PADB1423.jpg,0.8,0.65,0.65,0.65,"[0.0, 0.038834951456310676, 0.41055833333333336, 0.021052631578947368, 0.41055833333333336, 0.0, 0.0]","[0.5222958778105837, 0.3460463619932748, 0.5227032312091504, 0.34630084580763215]","[0.676664224969636, 0.69976589682984, 0.263626155, 0.437046636, 0, 0, 0, 0, 0, 0]"
PADB1432.jpg,0.76,0.78,0.73,0.63,"[1.0, 0.36893203883495146, 0.18795252225519288, 0.20526315789473684, 0.197303412462908, 0.35, 1.0]","[0.46769280292762266, 0.18037115923904617, 0.6333752448556079, 0.23320686986361128]","[0.673189149283987, 0.692388033924228, 0.664429679, 0.376096779, 0, 0.769856602, 0, 0, 0, 0]"
PADB1433.jpg,0.87,0.785,0.835,0.785,"[1.0, 0.13106796116504854, 0.25568958333333336, 0.2894736842105263, 0.04831041666666667, 0.35, 0.1]","[0.1964027798619448, 0.16452812399465247, 0.30960908769063183, 0.2494891932315991]","[0.685936692977249, 0.740745066643662, 0, 0, 0, 0, 0, 0, 0, 0]"
PADB1434.jpg,0.82,0.81,0.81,0.86,"[1.0, 0.05825242718446602, 0.6616038525963149, 0.14210526315789473, 0.25052694025683975, 0.7, 0.1]","[0.10640409316879905, 0.14430081266485356, 0.1676378871481591, 0.23491653489955383]","[0.687280548307158, 0.743519784353206, 0.593975855, 0, 0, 0, 0, 0, 0, 0]"
PADB1435.jpg,0.74,0.67,0.77,0.62,"[0.0, 0.038834951456310676, 0.33111111111111113, 0.021052631578947368, 0.33111111111111113, 0.0, 0.0]","[0.34306202210613973, 0.3125224959570122, 0.34281957906852467, 0.3149004050693949]","[0.675558397254423, 0.701557737517394, 0, 0, 0, 0.869884939, 0, 0, 0, 0]"
PADB1437.jpg,0.82,0.71,0.81,0.66,"[1.0, 0.3592233009708738, 0.06736466666666667, 0.4842105263157895, 0.03314266666666667, 0.3, 1.0]","[0.47557370921341513, 0.27718549376200124, 0.5524619163398693, 0.30971391172927126]","[0.675517430135947, 0.701399928953922, 0.055390632, 0.742984379, 0, 0, 0, 0, 0, 0]"
PADB1440.jpg,0.85,0.875,0.675,0.675,"[1.0, 0.1553398058252427, 0.2509471671880431, 0.22105263157894736, 0.06274591588460202, 0.3, 0.1]","[0.20763521700815157, 0.17522892175900937, 0.33090374641340725, 0.2705390996109093]","[0.683523996958674, 0.705568148404644, 0, 0, 0, 0, 0, 0, 0, 0]"
PADB1441.jpg,0.87,0.885,0.885,0.885,"[1.0, 0.44660194174757284, 0.10790416666666666, 0.6552631578947369, 0.03568958333333333, 0.55, 0.9]","[0.35184225717313955, 0.20927955275790655, 0.46302303104575165, 0.27172435507946324]","[0.677430263521792, 0.6971464542024, 0.047094973, 0.585513618, 0, 0.700852189, 0, 0, 0, 0]"
PADB1443.jpg,0.79,0.695,0.745,0.695,"[1.0, 0.3058252427184466, 0.0684711964549483, 0.3026315789473684, 0.0452424913835549, 0.25, 0.1]","[0.4362367169089858, 0.18220571023469687, 0.5575951815487397, 0.24907472531285324]","[0.673119698498605, 0.69211789508297, 0.638896807, 0, 0, 0, 0, 0, 0, 0]"
PADB1449.jpg,0.89,0.895,0.795,0.895,"[0.0, 0.03398058252427184, 0.24598522679983353, 0.018421052631578946, 0.24598522679983353, 0.0, 0.0]","[0.34533130819895524, 0.18722904557324518, 0.3456085203952576, 0.18777455794366063]","[0.674699639415272, 0.698244284169274, 0, 0, 0, 0, 0, 0, 0, 0]"
PADB1450.jpg,0.61,0.605,0.655,0.405,"[1.0, 0.23300970873786409, 0.08152222222222222, 0.24736842105263157, 0.055652136752136754, 0.25, 0.1]","[0.38450520833333335, 0.22084159562018804, 0.4848016591251885, 0.28514365730428165]","[0.668392736639744, 0.673544407027282, 0, 0, 0, 0, 0, 0, 0, 0]"
PADB1456.jpg,0.78,0.59,0.79,0.74,"[1.0, 0.17475728155339806, 0.11962750106428267, 0.2, 0.10211472967220094, 0.3, 0.1]","[0.34520236176662444, 0.18845465816662935, 0.500570968872862, 0.28851257824865545]","[0.67057740128998, 0.682175102997728, 0.453444801, 0.545889143, 0, 0, 0, 0, 0, 0]"
PADB1457.jpg,0.9,0.9,0.9,0.9,"[1.0, 0.19902912621359223, 0.2842374480936202, 0.7131578947368421, 0.02573707059267648, 0.6, 0.4]","[0.22689481280317003, 0.18559902960458283, 0.28552842360047076, 0.23087368890055177]","[0.669814521951466, 0.679170554378614, 0, 0, 0, 0.398145857, 0, 0, 0, 0]"
PADB1459.jpg,0.83,0.865,0.815,0.715,"[0.0, 0.038834951456310676, 0.18592604166666668, 0.021052631578947368, 0.18592604166666668, 0.0, 0.0]","[0.5144451699598759, 0.30273914652097567, 0.5141406740196078, 0.3039757293218131]","[0.675738546410287, 0.70225137884195, 0, 0, 0, 0.61140737, 0, 0, 0, 0]"
PADB1462.jpg,0.75,0.675,0.675,0.625,"[1.0, 0.32038834951456313, 0.103225, 0.3736842105263158, 0.061214583333333336, 0.2, 0.1]","[0.4740387709137709, 0.24167552961830388, 0.5452749877450981, 0.2644874778139999]","[0.669553083937663, 0.678138625583596, 0, 0, 0, 0, 0, 0, 0, 0]"
PADB1464.jpg,0.83,0.715,0.665,0.715,"[1.0, 0.13592233009708737, 0.2864403553299492, 0.4342105263157895, 0.050699027072758036, 0.3, 0.1]","[0.24981581673765396, 0.1768109615243374, 0.26583842191699014, 0.18937402659726355]","[0.675220561943046, 0.70025559315824, 0.739844026, 0, 0, 0, 0, 0, 0, 0]"
PADB1474.jpg,0.81,0.705,0.755,0.655,"[1.0, 0.2621359223300971, 0.19110670194003526, 0.3736842105263158, 0.08634369488536155, 0.45, 0.1]","[0.2904889455782313, 0.1935211388978702, 0.35641143185669333, 0.22939937685307174]","[0.67509949250975, 0.698140365224838, 0, 0, 0, 0.380486905, 0, 0, 0, 0]"
PADB1475.jpg,0.82,0.71,0.71,0.71,"[1.0, 0.23300970873786409, 0.1325029515938607, 0.3078947368421053, 0.06567099567099567, 0.25, 0.1]","[0.3784945307236819, 0.2117574971711865, 0.42676246035604326, 0.23630070720608196]","[0.674353131916859, 0.69690404846792, 0.110555282, 0, 0, 0, 0, 0, 0, 0]"
PADB1478.jpg,0.87,0.835,0.885,0.835,"[1.0, 0.4077669902912621, 0.10812395833333334, 0.39210526315789473, 0.06054479166666667, 0.45, 0.7]","[0.4514966121583769, 0.2945782249517757, 0.5641454044117646, 0.2909994396866188]","[0.675811432977723, 0.702531877170198, 0.28588462, 0.523921846, 0, 0.530205976, 0, 0, 0, 0]"
PADB1479.jpg,0.84,0.77,0.77,0.72,"[1.0, 0.3640776699029126, 0.10016730605285593, 0.5342105263157895, 0.03864130434782609, 0.4, 0.1]","[0.4337087612822907, 0.2747789501517986, 0.5157542040686692, 0.3115450167466979]","[0.67496316222624, 0.699262288498708, 0.424219599, 0, 0, 0.456498629, 0, 0, 0, 0]"
PADB1483.jpg,0.82,0.81,0.81,0.76,"[1.0, 0.16990291262135923, 0.17893366228070176, 0.15263157894736842, 0.09503780610380116, 0.25, 0.2]","[0.37786665341812403, 0.22882490308628184, 0.4884798658589898, 0.26137358870921346]","[0.675544591380769, 0.701504559102726, 0.311230586, 0.363192877, 0, 0, 0, 0, 0, 0]"
PADB1486.jpg,0.77,0.785,0.735,0.735,"[1.0, 0.1407766990291262, 0.49557894736842106, 0.14736842105263157, 0.20117142857142858, 0.55, 0.1]","[0.18932451358921948, 0.2183906508799341, 0.3192070057496683, 0.3340067404931195]","[0.675008707724557, 0.69943812355531, 0.532946178, 0.533577609, 0, 0.074853693, 0, 0, 0, 0]"
PADB1489.jpg,0.71,0.755,0.705,0.705,"[1.0, 0.1553398058252427, 0.1359309625372641, 0.19736842105263158, 0.10517576783572974, 0.2, 0.9]","[0.37942723964585834, 0.1957045827826985, 0.4298970198969806, 0.23090730885783728]","[0.687714101128988, 0.74342411806441, 0.270078334, 0.500831399, 0, 0, 0, 0, 0, 0]"
PADB1492.jpg,0.57,0.635,0.585,0.585,"[1.0, 0.04854368932038835, 0.5034697916666667, 0.0868421052631579, 0.24044375, 0.35, 0.1]","[0.13068362480127185, 0.07625931109966728, 0.15981083333333332, 0.10715521476899326]","[0.667938816253823, 0.671740809911754, 0.549478829, 0, 0, 0, 0, 0, 0, 0]"
PADB1495.jpg,0.62,0.66,0.61,0.61,"[1.0, 0.46116504854368934, 0.08439668615984405, 0.5078947368421053, 0.030862573099415206, 0.3, 0.1]","[0.46556328227493526, 0.20367988074329108, 0.5576283874173451, 0.24315935552778484]","[0.676335962117732, 0.704548083016012, 0, 0, 0, 0, 0, 0, 0, 0]"
PADB1496.jpg,0.68,0.69,0.69,0.69,"[1.0, 0.24271844660194175, 0.2021081291326332, 0.5894736842105263, 0.06719661610268378, 0.85, 0.1]","[0.30677365883062085, 0.22515658564211233, 0.36460498318347173, 0.24517519235338497]","[0.675781050461201, 0.702414962338108, 0, 0, 0, 0, 0, 0, 0, 0]"
PADB1497.jpg,0.72,0.76,0.76,0.76,"[1.0, 0.33495145631067963, 0.08037916666666667, 0.4368421052631579, 0.04777395833333333, 0.45, 0.1]","[0.35543166590960706, 0.19260209248984547, 0.42698435866013074, 0.2216041340721947]","[0.672600704799754, 0.690096731665332, 0, 0, 0, 0, 0, 0, 0, 0]"
PADB1499.jpg,0.57,0.585,0.635,0.585,"[1.0, 0.12135922330097088, 0.2879379941739492, 0.16578947368421051, 0.1852465667915106, 0.15, 0.1]","[0.4880968941630706, 0.21730890469903694, 0.5283896967026511, 0.21671148101727236]","[0.676167553603391, 0.701746143463064, 0, 0, 0, 0.905870437, 0, 0, 0, 0.973125808]"
PADB1501.jpg,0.53,0.565,0.615,0.565,"[1.0, 0.0970873786407767, 0.3842201646090535, 0.21052631578947367, 0.19003703703703703, 0.4, 0.7]","[0.20489729225023343, 0.17159249927613607, 0.21960781489550552, 0.18337866516490017]","[0.670377110790216, 0.681387224236274, 0, 0, 0, 0, 0, 0, 0, 0]"
PADB1502.jpg,0.5,0.5,0.25,0.55,"[1.0, 0.1407766990291262, 0.3243362145390071, 0.35526315789473684, 0.11404255319148936, 0.55, 0.8]","[0.23614670868347337, 0.17056791660899276, 0.2672283974760117, 0.19363557539425555]","[0.67193777134824, 0.687508647890648, 0.60533844, 0, 0, 0, 0, 0, 0, 0]"
PADB1504.jpg,0.78,0.74,0.74,0.74,"[1.0, 0.3640776699029126, 0.1359476067270375, 0.2894736842105263, 0.09288163001293662, 0.45, 0.7]","[0.35188467748210395, 0.2099045443563188, 0.48273033931123116, 0.25948814972719697]","[0.675177706694242, 0.700090286416154, 0, 0, 0, 0, 0, 0, 0, 0]"
PADB1505.jpg,0.6,0.65,0.6,0.6,"[1.0, 0.17475728155339806, 0.29495208333333334, 0.35526315789473684, 0.099128125, 0.65, 0.1]","[0.19259548413960179, 0.16717289297106, 0.2997313276143791, 0.252284494501314]","[0.67665128897545, 0.699811836966638, 0.35952057, 0.27451541, 0, 0.129639595, 0, 0, 0, 0]"
PADB1506.jpg,0.58,0.74,0.69,0.64,"[1.0, 0.04854368932038835, 0.621740625, 0.11315789473684211, 0.20686875, 0.4, 0.1]","[0.11318442917707623, 0.07463957992351386, 0.14202646650326797, 0.11546011557266976]","[0.673043498222179, 0.691821413851336, 0, 0, 0, 0, 0, 0, 0, 0]"
PADB1508.jpg,0.72,0.66,0.66,0.71,"[1.0, 0.1941747572815534, 0.19360275689223058, 0.12631578947368421, 0.2926441102756892, 0.25, 0.1]","[0.5909753766371414, 0.24680305286740492, 0.6289662391272298, 0.25224945127582116]","[0.673190805725341, 0.692394475945036, 0, 0, 0, 0.464165911, 0, 0, 0, 0]"
PADB1509.jpg,0.73,0.665,0.765,0.765,"[1.0, 0.32524271844660196, 0.10802408854166666, 0.24473684210526317, 0.12826090494791667, 0.35, 0.1]","[0.5114224506596532, 0.18435816862428908, 0.5720680178972631, 0.20924639295480418]","[0.598835468796156, 0.639755615589234, 0.924101544, 0.847971529, 0, 0, 0, 0, 0, 0]"
PADB1510.jpg,0.7,0.75,0.7,0.75,"[1.0, 0.2524271844660194, 0.13569165132417504, 0.24473684210526317, 0.1296740292185951, 0.45, 0.1]","[0.33449352714058594, 0.15529909710523032, 0.41076928754259107, 0.18030229765153538]","[0.673069951155854, 0.691924347932954, 0.552293166, 0, 0, 0, 0, 0, 0, 0]"
PADB1513.jpg,0.64,0.67,0.67,0.67,"[1.0, 0.1650485436893204, 0.23339895833333332, 0.3368421052631579, 0.06869479166666667, 0.2, 0.1]","[0.30366440495116964, 0.19942602898590867, 0.32333778594771245, 0.2105017842718565]","[0.674759263665337, 0.698474711264066, 0, 0, 0.853770737, 0.98653185, 0, 0, 0, 0.92]"
PADB1515.jpg,0.73,0.715,0.715,0.715,"[1.0, 0.3155339805825243, 0.08031551175646905, 0.28157894736842104, 0.1102541989490876, 0.25, 0.1]","[0.4655989860733026, 0.2562135767498425, 0.5827701786407605, 0.24603840800522717]","[0.675795137596824, 0.697936761471476, 0.687980197, 0.323861416, 0, 0, 0, 0, 0, 0]"
PADB1516.jpg,0.85,0.825,0.825,0.825,"[1.0, 0.17475728155339806, 0.0879125, 0.15789473684210525, 0.079615625, 0.15, 0.1]","[0.42494416685593156, 0.2431236179837626, 0.5400116013071895, 0.2832209354710433]","[0.669314795544522, 0.677197053158008, 0, 0, 0, 0, 0, 0, 0, 0]"
PADB1517.jpg,0.67,0.685,0.685,0.735,"[1.0, 0.19902912621359223, 0.1729, 0.1394736842105263, 0.14383958333333333, 0.4, 0.1]","[0.47358548148989327, 0.1547425057270344, 0.5425636437908496, 0.15865168629797985]","[0.675731161835974, 0.702222955315084, 0.91420871, 0, 0, 0, 0, 0, 0, 0]"
PADB1589.jpg,0.7,0.7,0.65,0.6,"[0.0, 0.02912621359223301, 0.8588110403397028, 0.015789473684210527, 0.8588110403397028, 0.0, 0.0]","[0.9066938225671949, 0.2226875978171626, 0.9114156871996263, 0.22633049529489518]","[0.590091994946469, 0.656646434485088, 0, 0, 0, 0, 0, 0, 0, 0]"
